"country","countryCode","date","isVerified","position","productAsin","ratingScore","reviewDescription","reviewImages/0","reviewImages/1","reviewReaction","reviewTitle","reviewUrl","reviewedIn","variant"
"United States","🇺🇸","2021-06-17","true","61","B07YXF4CV3","5","Great taste and feel.",,,"","Tooth paste for sensitivity.","https://www.amazon.com/gp/customer-reviews/R2XHWGDZO0KPPI/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXF4CV3","Reviewed in the United States 🇺🇸 on June 17, 2021",""
"United States","🇺🇸","2021-01-05","true","62","B07YXF4CV3","5","I’m not going out much so these are perfect to keep in storage.",,,"","Exactly what I used to buy at Walmart.","https://www.amazon.com/gp/customer-reviews/R1ETVHF0KXTBUN/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXF4CV3","Reviewed in the United States 🇺🇸 on January 5, 2021",""
"United States","🇺🇸","2021-04-13","true","63","B07YXF4CV3","5","Great for sensitive teeth, very minty",,,"","Great for sensitive teeth, very minty","https://www.amazon.com/gp/customer-reviews/R31QUHKX0WW30G/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXF4CV3","Reviewed in the United States 🇺🇸 on April 13, 2021",""
"United States","🇺🇸","2021-11-29","true","64","B07YXF4CV3","2","I have been using Sensodyne for years with no issues but like another reviewer said, this one burns my mouth and tongue, and caused peeling of my lips. Not to mention, none of the packages were safety sealed. I’m not sure if this is legit Sensodyne or they changed their formula, but very disappointed and will be throwing in the trash.",,,"","Burns my mouth, not great for sensitive","https://www.amazon.com/gp/customer-reviews/R3H6JJYOR1PJKE/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXF4CV3","Reviewed in the United States 🇺🇸 on November 29, 2021",""
"United States","🇺🇸","2021-05-03","true","65","B07YXF4CV3","5","Does a great job",,,"","helps my teeth","https://www.amazon.com/gp/customer-reviews/R1B1XDBWXGTRXK/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXF4CV3","Reviewed in the United States 🇺🇸 on May 3, 2021",""
"United States","🇺🇸","2021-01-19","true","66","B07YXF4CV3","5","Have used Sensodyne toothpaste for many years and am satisfied",,,"","Works for sensitive teeth","https://www.amazon.com/gp/customer-reviews/R3NSQFZKHPCJVI/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXF4CV3","Reviewed in the United States 🇺🇸 on January 19, 2021",""
"United States","🇺🇸","2021-04-05","true","67","B07YXF4CV3","5","Best Toothpaste I’ve ever used!",,,"","It works","https://www.amazon.com/gp/customer-reviews/R107YJAU4BAAG8/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXF4CV3","Reviewed in the United States 🇺🇸 on April 5, 2021",""
"United States","🇺🇸","2021-06-13","true","68","B07YXF4CV3","5","No complaints.",,,"","great","https://www.amazon.com/gp/customer-reviews/RVZ8LC5IYYO79/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXF4CV3","Reviewed in the United States 🇺🇸 on June 13, 2021",""
"United States","🇺🇸","2020-12-04","true","69","B07YXF4CV3","5","Was nice to order online, fresh mint is the best flavor.",,,"","Fast shipping, shopping from home.","https://www.amazon.com/gp/customer-reviews/R32MZNR8ZPCTCK/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXF4CV3","Reviewed in the United States 🇺🇸 on December 4, 2020",""
"United States","🇺🇸","2021-02-24","true","70","B07YXF4CV3","5","Good tasting Tooth paste. A+",,,"","Good taste","https://www.amazon.com/gp/customer-reviews/R1DJ0MQHJO8P0R/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXF4CV3","Reviewed in the United States 🇺🇸 on February 24, 2021",""
"United States","🇺🇸","2022-04-18","true","21","B07YXF4CV3","5","This is my toothpaste of choice. The flavor is excellent in my opinion.",,,"","Excellent product","https://www.amazon.com/gp/customer-reviews/RA006S5N2DEDZ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXF4CV3","Reviewed in the United States 🇺🇸 on April 18, 2022",""
"United States","🇺🇸","2022-02-27","true","22","B07YXF4CV3","5","I like Sensodyne and have used it for years. The mint is a little strong but still like the product.",,,"","Less Sensitivity","https://www.amazon.com/gp/customer-reviews/R1YPH905JE7CU3/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXF4CV3","Reviewed in the United States 🇺🇸 on February 27, 2022",""
"United States","🇺🇸","2023-02-23","true","23","B07YXF4CV3","1","As with so many of the other one-star reviews, I can tell you that, as a long-time (many years) buyer of this product locally, this product from India is NOT what we get in the United States.  It is not even close.After receiving this product, I threw it out.Save your money and AVOID THIS VERSION OF THIS PRODUCT.  The product in the United States is very good, indeed, but not this version.You have been warned!",,,"","AVOID … DO NOT BUY THIS VERSION … EVER","https://www.amazon.com/gp/customer-reviews/RYIIN8MRIAR47/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXF4CV3","Reviewed in the United States 🇺🇸 on February 23, 2023",""
"United States","🇺🇸","2022-04-04","true","24","B07YXF4CV3","5","Like this toothpaste - I keep reordering it",,,"","Good toothpaste","https://www.amazon.com/gp/customer-reviews/RC0RLBC5GU77C/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXF4CV3","Reviewed in the United States 🇺🇸 on April 4, 2022",""
"United States","🇺🇸","2022-01-15","true","25","B07YXF4CV3","5","Love this stuff.  Using this toothpaste reduces sensitivity enough to floss 2 or 3 times a day without any pain!",,,"","Decreases sensitivity","https://www.amazon.com/gp/customer-reviews/R129TIPS7QRRIH/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXF4CV3","Reviewed in the United States 🇺🇸 on January 15, 2022",""
"United States","🇺🇸","2021-02-16","true","26","B07YXF4CV3","4","Love the product, thought I'd try this flavor because I couldn't find a seller on Amazon that could ship the peppermint as quickly or as cheaply. It's fine but the peppermint whitening kind is better",,,"","Doesn't taste as good as the peppermint","https://www.amazon.com/gp/customer-reviews/R1WRKTTBBQR8HY/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXF4CV3","Reviewed in the United States 🇺🇸 on February 16, 2021",""
"United States","🇺🇸","2021-12-31","true","27","B07YXF4CV3","5","Great for anyone with Sensitive teeth and also has a great taste and the best part it whitens your teeth.",,,"","Sensitive teeth","https://www.amazon.com/gp/customer-reviews/R37D4CKTIT1VOJ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXF4CV3","Reviewed in the United States 🇺🇸 on December 31, 2021",""
"United States","🇺🇸","2021-04-06","true","28","B07YXF4CV3","4","My dentist suggested that I use sensodyne because I had an old root canal and crown extracted. I’m glad that I took his advice! I can tell the difference!",,,"","Great taste and helps with sensitivity!","https://www.amazon.com/gp/customer-reviews/R25SZGC1C0N91W/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXF4CV3","Reviewed in the United States 🇺🇸 on April 6, 2021",""
"United States","🇺🇸","2020-10-14","true","29","B07YXF4CV3","5","Good product. I've been using it for a long time. There are way too many varieties, gives me a headache at the drugstore. BUT...I feel more like an attractive human who won't lose his teeth for a while longer! And my teeth don't ache, so I've stopped pulling them out. (OK, really, I don't buy anything else now.)",,,"","In the dark, people can see my teeth!","https://www.amazon.com/gp/customer-reviews/R1Q8V82WQUO1G9/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXF4CV3","Reviewed in the United States 🇺🇸 on October 14, 2020",""
"United States","🇺🇸","2021-11-01","true","30","B07YXF4CV3","5","Ever since my gums became sensitive to hot or cold, I began using Sensodyne toothpaste.  It works great and I haven't had a sensitivity problem since.",,,"","Sensodyne works great with my sensitive gums","https://www.amazon.com/gp/customer-reviews/R2S1GBOFS69LN4/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXF4CV3","Reviewed in the United States 🇺🇸 on November 1, 2021",""
"United States",,"2022-01-09","true","111","B07YXF4CV3","5","Nice",,,"","Toothpaste","https://www.amazon.com/gp/customer-reviews/R3LDAZ30THQ7UV/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXF4CV3","Reviewed in the United States on January 9, 2022",""
"United States",,"2021-11-07","true","112","B07YXF4CV3","5","Most affordable toothpaste for sensitive teeth.",,,"","Good transaction","https://www.amazon.com/gp/customer-reviews/R2NSSLFAL19ZOJ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXF4CV3","Reviewed in the United States on November 7, 2021",""
"United States",,"2022-04-12","true","113","B07YXF4CV3","5","Good",,,"","Good","https://www.amazon.com/gp/customer-reviews/R1JUNBFRV7X4AR/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXF4CV3","Reviewed in the United States on April 12, 2022",""
"United States",,"2023-02-14","true","114","B07YXF4CV3","5","Ordered the Sensodyne Fresh Mint Sensitive Toothpaste.  This is a good deal.  A decent quantity for the price.  I'm elderly and my teeth need more care now.  This toothpaste helps provide the care I need for my sensitive teeth.  I 😊 more with whiter teeth.  🪥🦷❤️",,,"","SAY GOODBYE TO SENSITIVE TEETH!!  🪥🦷","https://www.amazon.com/gp/customer-reviews/R11NJZOCZG13F8/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXF4CV3","Reviewed in the United States on February 14, 2023",""
"United States",,"2022-08-22","true","115","B07YXF4CV3","5","Everything toLike ; Flaver,  whitening, the cap",,,"","Sensodyne Best","https://www.amazon.com/gp/customer-reviews/R3A76KC1QG5YTH/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXF4CV3","Reviewed in the United States on August 22, 2022",""
"United States",,"2021-10-25","true","116","B07YXF4CV3","5","I liked the flavor",,,"","Taste","https://www.amazon.com/gp/customer-reviews/R2DRUEDKUKCTEB/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXF4CV3","Reviewed in the United States on October 25, 2021",""
"United States",,"2020-04-19","true","117","B07YXF4CV3","5","Doesn't irritate or leave behind minty aftertaste, etc.",,,"3 people found this helpful","Only toothpaste I use","https://www.amazon.com/gp/customer-reviews/R2J8FW43HFY9ZO/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXF4CV3","Reviewed in the United States on April 19, 2020",""
"United States",,"2020-08-31","true","118","B07YXF4CV3","5","I have very sensitive teeth and this is the only brand of toothpaste that I use. It whitens my teeth and makes my breath smell nice too.",,,"2 people found this helpful","Good for sensitive teeth","https://www.amazon.com/gp/customer-reviews/R3O8N1A80L2ZSG/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXF4CV3","Reviewed in the United States on August 31, 2020",""
"United States",,"2021-08-26","true","119","B07YXF4CV3","5","Great toothpaste for sensitive teeth",,,"","Great","https://www.amazon.com/gp/customer-reviews/R2704A61FVCFP9/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXF4CV3","Reviewed in the United States on August 26, 2021",""
"United States",,"2022-09-12","true","120","B07YXF4CV3","5","If your a new user.  Brush twice a day for a week and you shoild notice the difference.",,,"","It does de-sensitivities","https://www.amazon.com/gp/customer-reviews/R258BGYDZEA68X/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXF4CV3","Reviewed in the United States on September 12, 2022",""
"United States",,"2022-10-01","false","91","B07YXF4CV3","4","I’ve used this brand of toothpaste for a while now, but it’s my first time ever using the fresh mint one. This toothpaste is really nice, after I use it I feel like my breath is super fresh.",,,"","My breath feels very fresh","https://www.amazon.com/gp/customer-reviews/R2EQLAERNFFKBD/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXF4CV3","Reviewed in the United States on October 1, 2022",""
"United States",,"2021-11-16","true","92","B07YXF4CV3","1","This is not what I expected which was a good Sensodyne . Instead I bought a product that I can not use.. I realize I bought a product that was different then I usually buy.",,,"One person found this helpful","The flavor of this produt causes me to gag.","https://www.amazon.com/gp/customer-reviews/R1LCQIRCU5GQAB/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXF4CV3","Reviewed in the United States on November 16, 2021",""
"United States",,"2021-12-03","true","93","B07YXF4CV3","1","Made my teeth Exteremly senstive and leave am awful aftertaste.",,,"One person found this helpful","Bleh","https://www.amazon.com/gp/customer-reviews/R16V057Z2ONNG5/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXF4CV3","Reviewed in the United States on December 3, 2021",""
"United States",,"2021-07-31","true","94","B07YXF4CV3","1","The order was incomplete when received only got 1 out of the 3",,,"","Incomplete order","https://www.amazon.com/gp/customer-reviews/R2FDJKMZQS49V0/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXF4CV3","Reviewed in the United States on July 31, 2021",""
"United States",,"2021-01-10","false","95","B07YXF4CV3","5","Excellant for sensitive teeth. Been using for years!",,,"","Good for sensitive teeth use","https://www.amazon.com/gp/customer-reviews/RW32DR5CLRQJ6/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXF4CV3","Reviewed in the United States on January 10, 2021",""
"United States",,"2020-09-08","false","96","B07YXF4CV3","5","Love it but the size it too small for the amount of money.",,,"","Love it!","https://www.amazon.com/gp/customer-reviews/R2C0MN7RA7LIRK/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXF4CV3","Reviewed in the United States on September 8, 2020",""
"United States",,"2021-10-04","false","97","B07YXF4CV3","2","Thinner than what i am used to.",,,"","The paste is thin","https://www.amazon.com/gp/customer-reviews/R3BBCKCAHGJH5M/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXF4CV3","Reviewed in the United States on October 4, 2021",""
"United States",,"2021-05-27","false","98","B07YXF4CV3","1","Weird taste! Will not buy again.",,,"","Does not taste like a regular toothpaste!","https://www.amazon.com/gp/customer-reviews/R225MEHK8IOKAQ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXF4CV3","Reviewed in the United States on May 27, 2021",""
"United States",,"2021-11-19","true","99","B07YXF4CV3","5","Have used this for years.  Will keep using it.  Can't relate to whitening so had to give it a 3.  But helpful in sensativaty.",,,"One person found this helpful","Sensadyne for sensitive areas.","https://www.amazon.com/gp/customer-reviews/R21MWEJQ3ETRN2/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXF4CV3","Reviewed in the United States on November 19, 2021",""
"United States",,"2022-04-29","true","100","B07YXF4CV3","5","Dentist recommended and good price because not always easy to find in store locally. Great taste and has helped me with sensitive teeth a lot! ; )",,,"","Taste and it works! ; )","https://www.amazon.com/gp/customer-reviews/RNB89ZXFI5AN4/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXF4CV3","Reviewed in the United States on April 29, 2022",""
"United States","🇺🇸","2021-09-18","true","51","B07YXF4CV3","5","does what it's made to do.",,,"","reduces tooth sensitivity","https://www.amazon.com/gp/customer-reviews/R3MDK7IM5MBKYJ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXF4CV3","Reviewed in the United States 🇺🇸 on September 18, 2021",""
"United States","🇺🇸","2021-07-06","true","52","B07YXF4CV3","5","Using Sensodyne  totally remove the sensitive of my mouth,",,,"","Happy teeth","https://www.amazon.com/gp/customer-reviews/R1DBFUZGW4J3TL/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXF4CV3","Reviewed in the United States 🇺🇸 on July 6, 2021",""
"United States","🇺🇸","2020-07-09","true","53","B07YXF4CV3","5","We are unable to find this toothpaste locally and my wife uses it exclusively.  She is very happy with this toothpaste and was happy I could get it for her to use. Thanks.",,,"14 people found this helpful","Good toothpaste","https://www.amazon.com/gp/customer-reviews/RMB0LR3XJO7DZ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXF4CV3","Reviewed in the United States 🇺🇸 on July 9, 2020",""
"United States","🇺🇸","2021-05-23","true","54","B07YXF4CV3","3","Please when you send this product to customer make sure it is properly sealed from inside not outside. When I opened the package I did not see small factory seal and it was used product.",,,"4 people found this helpful","Not sealed from inside","https://www.amazon.com/gp/customer-reviews/R185QVI01U1283/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXF4CV3","Reviewed in the United States 🇺🇸 on May 23, 2021",""
"United States","🇺🇸","2020-12-01","true","55","B07YXF4CV3","5","I used this to release sensitivity of my front teethIt works!!!So who cares if it whitens or tastes good",,,"","It helps sensitive teeth","https://www.amazon.com/gp/customer-reviews/R33EGSUA0LXUIE/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXF4CV3","Reviewed in the United States 🇺🇸 on December 1, 2020",""
"United States","🇺🇸","2020-11-08","true","56","B07YXF4CV3","5","This products works well in brightening and cleaning your teeth.  Seems to keep that fresh taste for a longer period.",,,"","Good taste","https://www.amazon.com/gp/customer-reviews/R3A63IXO88YQXP/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXF4CV3","Reviewed in the United States 🇺🇸 on November 8, 2020",""
"United States","🇺🇸","2021-04-07","true","57","B07YXF4CV3","5","This worked great when my teeth got sensitive to cold water.",,,"","A Must Have For Sensitive Teeth","https://www.amazon.com/gp/customer-reviews/R18LC7FWA3JUKW/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXF4CV3","Reviewed in the United States 🇺🇸 on April 7, 2021",""
"United States","🇺🇸","2021-07-25","true","58","B07YXF4CV3","5","Best toothpaste for sensitive teeth!",,,"","The Best","https://www.amazon.com/gp/customer-reviews/R3UJOPA7H6N69X/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXF4CV3","Reviewed in the United States 🇺🇸 on July 25, 2021",""
"United States","🇺🇸","2021-06-03","true","59","B07YXF4CV3","5","This is my favorite toothpaste.",,,"","Great value","https://www.amazon.com/gp/customer-reviews/R16JEVZHZQAF1T/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXF4CV3","Reviewed in the United States 🇺🇸 on June 3, 2021",""
"United States","🇺🇸","2022-12-17","true","60","B07YXF4CV3","1","This product is made and shipped from India. It's almost 1/2 the size of its American counterpart, has different ingredients and is probably not FDA approved. Not going to return it to India because of high postage costs. Will throw it in the garbage can. BUYER BEWARE !!!!",,,"One person found this helpful","Shipped and made in India.","https://www.amazon.com/gp/customer-reviews/R3ABH54VY0031/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXF4CV3","Reviewed in the United States 🇺🇸 on December 17, 2022",""
"United States",,"2021-10-02","true","141","B07YXF4CV3","5","It's toothpaste, what can I say?",,,"","It's toothpaste, what can I say?","https://www.amazon.com/gp/customer-reviews/ROK980E87Z0IK/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXF4CV3","Reviewed in the United States on October 2, 2021",""
"United States",,"2021-12-31","true","142","B07YXF4CV3","5","I like this toothpaste because l have sensitive teeth. It really foams up and gives your mouth a deep clean feeling. Last check ups have been no cavities and healthy gums. Coupled with flossing daily, this is a good toothpaste.",,,"","Deep cleaning","https://www.amazon.com/gp/customer-reviews/R28A1JGOV2UBEW/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXF4CV3","Reviewed in the United States on December 31, 2021",""
"United States",,"2022-08-21","true","143","B07YXF4CV3","5","recommended by dentist, flavor is good, works for me",,,"3 people found this helpful","sensodyne toothpaste","https://www.amazon.com/gp/customer-reviews/R3OMIUJPA693TL/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXF4CV3","Reviewed in the United States on August 21, 2022",""
"United States",,"2022-11-03","true","11","B07YXF4CV3","5","Only toothpaste I've used in the past 20 years",,,"","Sensodyn toothpaste","https://www.amazon.com/gp/customer-reviews/R28T43J8WS112L/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXF4CV3","Reviewed in the United States on November 3, 2022",""
"United States",,"2022-09-29","true","12","B07YXF4CV3","5","Flavor is not the best but i can manage. I have very sensitive teeth. This works well for me everytime!",,,"One person found this helpful","I have very sensitive teeth. This works well for me everytime!","https://www.amazon.com/gp/customer-reviews/R3CJNR6JJHG0AE/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXF4CV3","Reviewed in the United States on September 29, 2022",""
"United States",,"2022-10-09","true","13","B07YXF4CV3","5","This is more reasonable by buying 3 pack.",,,"","Sensitive Toothpaste is what I need","https://www.amazon.com/gp/customer-reviews/R34495FEILYI13/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXF4CV3","Reviewed in the United States on October 9, 2022",""
"United States",,"2022-10-03","true","14","B07YXF4CV3","5","Great value.  Love this item!",,,"","Love this!","https://www.amazon.com/gp/customer-reviews/R2ZWF7Y7R1HPOK/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXF4CV3","Reviewed in the United States on October 3, 2022",""
"United States",,"2022-09-27","true","15","B07YXF4CV3","5","Very happy with my purchase",,,"","Very happy","https://www.amazon.com/gp/customer-reviews/R3PEG16NGSA3EC/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXF4CV3","Reviewed in the United States on September 27, 2022",""
