"country","countryCode","date","isVerified","position","productAsin","ratingScore","reviewDescription","reviewImages/0","reviewImages/1","reviewImages/2","reviewReaction","reviewTitle","reviewUrl","reviewedIn","variant"
"United States","🇺🇸","2018-04-28","true","412","B079Y7RCZ6","5","REALLY WORKS GREAT!!",,,,"3 people found this helpful","GREAT!!!","https://www.amazon.com/gp/customer-reviews/R2MHTOYUZFZ9VB/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079Y7RCZ6","Reviewed in the United States 🇺🇸 on April 28, 2018",""
"United States","🇺🇸","2019-05-17","true","413","B079Y7RCZ6","2","Broke out my first tube. Normal Sensodyne tooth paste, except the middle of the tube is going hard so I can only get use of about 1/3 of tube. Something is wrong here.",,,,"","The product is going hard in the tube.","https://www.amazon.com/gp/customer-reviews/R3L5GTG8JGXV33/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079Y7RCZ6","Reviewed in the United States 🇺🇸 on May 17, 2019",""
"United States","🇺🇸","2018-07-20","true","414","B079Y7RCZ6","5","good",,,,"One person found this helpful","Five Stars","https://www.amazon.com/gp/customer-reviews/R1H8GCXGM5CN5X/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079Y7RCZ6","Reviewed in the United States 🇺🇸 on July 20, 2018",""
"United States","🇺🇸","2018-09-04","true","415","B079Y7RCZ6","3","Ok i guess.  Wife used it. Cheaper eles were.",,,,"","Wife's","https://www.amazon.com/gp/customer-reviews/R2XBTAPHJUJXXW/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079Y7RCZ6","Reviewed in the United States 🇺🇸 on September 4, 2018",""
"United States","🇺🇸","2019-07-03","true","416","B079Y7RCZ6","3","Gum soreness",,,,"","Quality is not as expected","https://www.amazon.com/gp/customer-reviews/R3UNP9YA3NAIDF/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079Y7RCZ6","Reviewed in the United States 🇺🇸 on July 3, 2019",""
"United States","🇺🇸","2018-04-22","true","417","B079Y7RCZ6","5","Great Product",,,,"One person found this helpful","Five Stars","https://www.amazon.com/gp/customer-reviews/R28KAZWI3KJHXW/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079Y7RCZ6","Reviewed in the United States 🇺🇸 on April 22, 2018",""
"United States","🇺🇸","2018-08-31","true","418","B079Y7RCZ6","3","Tastes weird... But my teeth feel better",,,,"One person found this helpful","But my teeth feel better","https://www.amazon.com/gp/customer-reviews/RS14GZ75HX4FD/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079Y7RCZ6","Reviewed in the United States 🇺🇸 on August 31, 2018",""
"United States","🇺🇸","2019-02-05","true","419","B079Y7RCZ6","1","I concur with other's review of this toothpaste.  Have been experiencing blisters and burning.  Thought it was a new prescription only to discover that it's this toothpaste causing all the problems.  I do NOT recommend using this as it appears I'm not the only one with these issues.",,,,"57 people found this helpful","Allergic Reaction Warning","https://www.amazon.com/gp/customer-reviews/R13H3HBBM9V6V/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079Y7RCZ6","Reviewed in the United States 🇺🇸 on February 5, 2019",""
"United States","🇺🇸","2022-02-09","true","420","B079Y7RCZ6","1","This toothpaste was discolored - beige. Tubes were slightly different than the last tube I purchased at Target. I threw all three tubes in the trash. Will purchase from Target in the future.",,,,"","Discolored","https://www.amazon.com/gp/customer-reviews/R2WDMGSTYKVZXZ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079Y7RCZ6","Reviewed in the United States 🇺🇸 on February 9, 2022",""
"United States",,"2023-03-01","true","11","B079Y7RCZ6","5","great product at unbeatable prices.",,,,"","Sensodyne Rapid Relief Sensitive Toothpaste, Extra Fresh - 3.4 Ounces (Pack of 3)","https://www.amazon.com/gp/customer-reviews/R2GWJAQGN3PAAP/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079Y7RCZ6","Reviewed in the United States on March 1, 2023",""
"United States",,"2023-02-15","true","12","B079Y7RCZ6","5","I have sensitive teeth.  Ever since I started using Sensodyne, my sensitivity has decreased significantly.  I recommend it.",,,,"","Cheaper on Amazon than in the store","https://www.amazon.com/gp/customer-reviews/R3HQY0RX7HQ7I4/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079Y7RCZ6","Reviewed in the United States on February 15, 2023",""
"United States",,"2023-02-10","true","13","B079Y7RCZ6","4","THANKS, THOMAS S. MCDONALD",,,,"","IT HELPS WITH SENSITIVE OR HURTING TEETH, WHEN BRUSHED ON THE TEETH","https://www.amazon.com/gp/customer-reviews/R17W0IX62RTODH/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079Y7RCZ6","Reviewed in the United States on February 10, 2023",""
"United States",,"2023-02-14","true","14","B079Y7RCZ6","5","I use it once or twice a day. Nothing works better. It’s Sensodyne’s best toothpaste!",,,,"","Immediate relief!!","https://www.amazon.com/gp/customer-reviews/R138FBSEN4772M/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079Y7RCZ6","Reviewed in the United States on February 14, 2023",""
"United States",,"2023-02-15","true","15","B079Y7RCZ6","5","It does as advertised.  No complaints.",,,,"","It works","https://www.amazon.com/gp/customer-reviews/R2UXPH2F3KQ85I/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079Y7RCZ6","Reviewed in the United States on February 15, 2023",""
"United States",,"2022-12-26","true","16","B079Y7RCZ6","4","It worked somewhat but did not do all that I was hoping.  I also didn't care for the feel of it in my mouth.  Really foamy.",,,,"","OK","https://www.amazon.com/gp/customer-reviews/R3IZY6XS4SGDVP/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079Y7RCZ6","Reviewed in the United States on December 26, 2022",""
"United States",,"2023-01-29","true","17","B079Y7RCZ6","5","It has definitely helped for my sense teeth. I believe that it is a bit expensive for the size of the tube.",,,,"","Works","https://www.amazon.com/gp/customer-reviews/R3AJ7QD5WC4BAP/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079Y7RCZ6","Reviewed in the United States on January 29, 2023",""
"United States",,"2023-04-16","true","18","B079Y7RCZ6","3","Does SENSODYNE even PRODUCE a toothpaste anymore that does NOT contain whitening agents?  Seems counter-productive!",,,,"","CONTAINS WHITENING agents...which are BAD for SENSITIVE TEETH/GUMS!","https://www.amazon.com/gp/customer-reviews/R1Q1QP8ODIKECL/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079Y7RCZ6","Reviewed in the United States on April 16, 2023",""
"United States",,"2022-12-01","true","19","B079Y7RCZ6","5","My gum receded a little bit exposing some of the lower part of my tooth making it extremely sensitive to cold. My dentist recommended this toothpaste and the sensitivity went away within a couple of days. I use it now about once or twice a week and was able to go back to my regular toothpaste. It does a good job cleaning in addition to the desensitization but is a little more expensive than my regular toothpaste, although my wife uses Sensodyne as her regular toothpaste.",,,,"2 people found this helpful","Pain relief","https://www.amazon.com/gp/customer-reviews/R5RM0M2N6KLYR/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079Y7RCZ6","Reviewed in the United States on December 1, 2022",""
"United States",,"2023-01-05","true","20","B079Y7RCZ6","5","This works well for sensitive teeth. I don't have the problem any longer. it's a bit pricier than regular stuff, but it works.",,,,"","Good for cranky teeth","https://www.amazon.com/gp/customer-reviews/R3KE4J1F9O911K/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079Y7RCZ6","Reviewed in the United States on January 5, 2023",""
"United States",,"2018-12-18","false","541","B079Y7RCZ6","1","I have used many Sensodyne toothpastes over the years and this is the worst!  Very painful to my teeth!  Threw it out!",,,,"3 people found this helpful","Very painful to my teeth","https://www.amazon.com/gp/customer-reviews/R280LMJIUZAM7N/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079Y7RCZ6","Reviewed in the United States on December 18, 2018",""
"United States",,"2019-03-14","false","542","B079Y7RCZ6","1","It gave me mouth ulcers.",,,,"2 people found this helpful","TERRIBLE","https://www.amazon.com/gp/customer-reviews/RDZ7R5FC0D4CZ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079Y7RCZ6","Reviewed in the United States on March 14, 2019",""
"United States",,"2022-01-02","true","543","B079Y7RCZ6","5","Several times a day, I would get a sharp pain in my teeth. I started flossing twice a day like my dentist recommended and using this product twice a day too. Now I rarely have pain anymore. I drink hot or cold drinks, no pain whatsoever. The key is to start using it, and use it every time you brush. I completely recommend this product for people with sensitive gums and teeth. You won't regret it.",,,,"3 people found this helpful","If you have sharp teeth pain, buy this now!","https://www.amazon.com/gp/customer-reviews/RV89HG3UQDFNA/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079Y7RCZ6","Reviewed in the United States on January 2, 2022",""
"United States",,"2022-06-08","true","544","B079Y7RCZ6","5","I've been using the regular Sensodyne for Sensitive teeth and will continue to do so.  But, I did need extra relief during the day for chewing and drinking due to some screaming gum/teeth pain, and learned that this particular RAPID RELIEF works for me.  So Rapid Relief during the day and the other at night .  Works for me! Give it a try, you can always send it back.",,,,"One person found this helpful","Sensodyne Rapid Relief Sensitive. Excellent product","https://www.amazon.com/gp/customer-reviews/R12ZZFWOBNSJMQ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079Y7RCZ6","Reviewed in the United States on June 8, 2022",""
"United States",,"2022-04-09","true","545","B079Y7RCZ6","5","Works good. It’s always been my go to toothpaste for my sensitive gums. I can definitely tell when I have forgotten it on vacation & used the wife’s toothpaste and sensitivity comes back in a day! It burns a bit like all of the other toothpastes out there, but it works well.",,,,"","Works good. It’s always been my go to toothpaste","https://www.amazon.com/gp/customer-reviews/R1VCNVR4Z0DGTB/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079Y7RCZ6","Reviewed in the United States on April 9, 2022",""
"United States",,"2022-06-25","true","546","B079Y7RCZ6","5","And I have very sensitive teeth and since using this no problems, would recommend this to anybody especially my friends.",,,,"","my dentist actually recommended this for me.","https://www.amazon.com/gp/customer-reviews/R2DRHD2VCF4O89/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079Y7RCZ6","Reviewed in the United States on June 25, 2022",""
"United States",,"2022-07-08","true","547","B079Y7RCZ6","5","This toothpaste is great for sensitive teeth!  My dentist recommended it and I couldn’t believe how well it worked.",,,,"","Best Toothpaste!","https://www.amazon.com/gp/customer-reviews/RP1GNJZXN5NJ5/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079Y7RCZ6","Reviewed in the United States on July 8, 2022",""
"United States",,"2021-11-27","true","548","B079Y7RCZ6","5","I usually wait till I have a coupon or a discount to buy these in bulk. But now I'm buying them through Amazon",,,,"","Perfect price for this product","https://www.amazon.com/gp/customer-reviews/R2PZLOH5EXN9HI/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079Y7RCZ6","Reviewed in the United States on November 27, 2021",""
"United States",,"2021-10-06","true","549","B079Y7RCZ6","5","I have been using this product for several years and never been disappointed . It is a pretty good price also.",,,,"","Very good product","https://www.amazon.com/gp/customer-reviews/R1Z9NZADQ9EOE4/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079Y7RCZ6","Reviewed in the United States on October 6, 2021",""
"United States",,"2022-01-23","true","550","B079Y7RCZ6","5","Best toothpaste on the market, will continue to buy Sensodyne from this vendor...!!!",,,,"","Best toothpaste!","https://www.amazon.com/gp/customer-reviews/R222DGQTVH2YES/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079Y7RCZ6","Reviewed in the United States on January 23, 2022",""
"United States",,"2020-09-12","true","601","B079Y7RCZ6","5","Never used but it has help others.",,,,"","Nice product.","https://www.amazon.com/gp/customer-reviews/R2FB6HNIMH4E35/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079Y7RCZ6","Reviewed in the United States on September 12, 2020",""
"United States",,"2019-01-05","true","602","B079Y7RCZ6","5","My sensitivity disappeared after about three weeks of use...GREAT RELIEF! Bought 3 more great stuff....",,,,"","OK2BUY","https://www.amazon.com/gp/customer-reviews/R1P3TPJSMZSA7D/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079Y7RCZ6","Reviewed in the United States on January 5, 2019",""
"United States",,"2022-09-04","true","603","B079Y7RCZ6","5","It works as always",,,,"","It works as it should even tho it’s expensive","https://www.amazon.com/gp/customer-reviews/R3138KECZ70II1/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079Y7RCZ6","Reviewed in the United States on September 4, 2022",""
"United States",,"2023-04-18","true","604","B079Y7RCZ6","5","This is the best of the Sensodyne to for me. Have used it for years.",,,,"","No more sensitive teeth","https://www.amazon.com/gp/customer-reviews/R1NYY5HHP4KGM0/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079Y7RCZ6","Reviewed in the United States on April 18, 2023",""
"United States",,"2021-05-28","true","605","B079Y7RCZ6","4","Definitely felt a difference in the sensitivity of my teeth. Worth it!",,,,"","Does what it says!","https://www.amazon.com/gp/customer-reviews/RECY9TN2V7A6G/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079Y7RCZ6","Reviewed in the United States on May 28, 2021",""
"United States",,"2022-04-16","true","606","B079Y7RCZ6","5","Relieves pain",,,,"One person found this helpful","Works great","https://www.amazon.com/gp/customer-reviews/R1XLCNSRYUOQQ4/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079Y7RCZ6","Reviewed in the United States on April 16, 2022",""
"United States",,"2020-07-09","true","607","B079Y7RCZ6","5","Very good for sensitive teeth...",,,,"","Good buy","https://www.amazon.com/gp/customer-reviews/R3AUHMJ2U6HOXF/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079Y7RCZ6","Reviewed in the United States on July 9, 2020",""
"United States",,"2021-04-03","true","608","B079Y7RCZ6","2","I’m a bit confused. Why do these tubes seem half full like literally it empty from bottom half.I’m a bit skeptical about it now.Also, when I opened the it came out yellowish. Like if it’s bad or been sitting on the shelf for a while.",,,,"One person found this helpful","A bit skeptical","https://www.amazon.com/gp/customer-reviews/RR3Z4QQ0ECGXT/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079Y7RCZ6","Reviewed in the United States on April 3, 2021",""
"United States",,"2021-12-22","true","609","B079Y7RCZ6","5","Good toothpaste I will buy again",,,,"","This does not hurt my sensitive teeth.","https://www.amazon.com/gp/customer-reviews/R3PS21GRO95C54/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079Y7RCZ6","Reviewed in the United States on December 22, 2021",""
"United States",,"2021-03-20","true","610","B079Y7RCZ6","5","I've always purchased this toothpaste for my own protection.  I highly recommend it.",,,,"","The best toothpaste for sensitive gums!","https://www.amazon.com/gp/customer-reviews/R27ZGGEU7HYX70/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079Y7RCZ6","Reviewed in the United States on March 20, 2021",""
"United States",,"2021-12-13","true","561","B079Y7RCZ6","4","Good value for the multipack.",,,,"","Good value","https://www.amazon.com/gp/customer-reviews/R19OF798KPAN25/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079Y7RCZ6","Reviewed in the United States on December 13, 2021",""
"United States",,"2021-11-18","true","562","B079Y7RCZ6","5","Like",,,,"","Great","https://www.amazon.com/gp/customer-reviews/R2X629AJGP32MG/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079Y7RCZ6","Reviewed in the United States on November 18, 2021",""
"United States",,"2021-07-11","true","563","B079Y7RCZ6","5","I always had pain with cleaning and he recommended this toothpaste. It made a huge difference!",,,,"","Recommended by my dental hygenist","https://www.amazon.com/gp/customer-reviews/RDTE71FKZHLMG/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079Y7RCZ6","Reviewed in the United States on July 11, 2021",""
"United States",,"2022-01-27","true","564","B079Y7RCZ6","5","No more sore gums.",,,,"","Works for me. No more sore gums","https://www.amazon.com/gp/customer-reviews/R2GE9GA5FPFSLT/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079Y7RCZ6","Reviewed in the United States on January 27, 2022",""
"United States",,"2022-01-19","true","565","B079Y7RCZ6","5","The best for tooth sensitivity.",,,,"","The best for tooth sensivity","https://www.amazon.com/gp/customer-reviews/RQ61BJVQRS0TZ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079Y7RCZ6","Reviewed in the United States on January 19, 2022",""
"United States",,"2021-09-26","true","566","B079Y7RCZ6","5","Pain reduced after 1 week and 90% after a month.",,,,"","It did help.","https://www.amazon.com/gp/customer-reviews/RMCFYU7UBBFWG/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079Y7RCZ6","Reviewed in the United States on September 26, 2021",""
"United States",,"2021-09-27","true","567","B079Y7RCZ6","5","Good value",,,,"","Good value","https://www.amazon.com/gp/customer-reviews/R6BAEHUFZ62NC/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079Y7RCZ6","Reviewed in the United States on September 27, 2021",""
"United States",,"2022-08-01","true","568","B079Y7RCZ6","5","After one use I was able to drink cold things again.",,,,"","Wow!","https://www.amazon.com/gp/customer-reviews/R1KE2XSFNNJH3D/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079Y7RCZ6","Reviewed in the United States on August 1, 2022",""
"United States",,"2021-09-17","true","569","B079Y7RCZ6","5","Really helped with my teeth sensitivity",,,,"","Works great!","https://www.amazon.com/gp/customer-reviews/R3M9MV06040M0U/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079Y7RCZ6","Reviewed in the United States on September 17, 2021",""
"United States",,"2021-11-30","true","570","B079Y7RCZ6","5","Love sensodyne toothpaste so getting a 3 pkt deal is awesome!",,,,"","for a healthy gum!","https://www.amazon.com/gp/customer-reviews/R2JULWDX9XWNUD/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079Y7RCZ6","Reviewed in the United States on November 30, 2021",""
"United States","🇺🇸","2018-11-01","true","381","B079Y7RCZ6","5","Right toothpaste for sensitive teeth",,,,"","Sensitive teeth","https://www.amazon.com/gp/customer-reviews/R384EKOABLJ7JN/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079Y7RCZ6","Reviewed in the United States 🇺🇸 on November 1, 2018",""
"United States","🇺🇸","2019-04-04","true","382","B079Y7RCZ6","5","As advertised",,,,"","works great","https://www.amazon.com/gp/customer-reviews/R19H5M2VX264NN/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079Y7RCZ6","Reviewed in the United States 🇺🇸 on April 4, 2019",""
"United States","🇺🇸","2018-10-26","true","383","B079Y7RCZ6","5","Excellent for avoiding DHS concerns",,,,"","Good for carry-on air travel","https://www.amazon.com/gp/customer-reviews/R19NTW8KPZZ6K3/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079Y7RCZ6","Reviewed in the United States 🇺🇸 on October 26, 2018",""
"United States","🇺🇸","2019-03-29","true","384","B079Y7RCZ6","5","Great Product",,,,"","Great Product","https://www.amazon.com/gp/customer-reviews/RCW25D1E5Y0JX/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079Y7RCZ6","Reviewed in the United States 🇺🇸 on March 29, 2019",""
"United States","🇺🇸","2019-03-30","true","385","B079Y7RCZ6","3","Use this toothpaste but this kind is a different consistency, too pasty.",,,,"","Pasty","https://www.amazon.com/gp/customer-reviews/R3PM81RAX9K42R/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079Y7RCZ6","Reviewed in the United States 🇺🇸 on March 30, 2019",""
"United States","🇺🇸","2019-01-21","true","386","B079Y7RCZ6","5","Normal  product",,,,"","Good toothpaste","https://www.amazon.com/gp/customer-reviews/R1WKYBAVIDK92E/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079Y7RCZ6","Reviewed in the United States 🇺🇸 on January 21, 2019",""
"United States","🇺🇸","2023-02-26","false","387","B079Y7RCZ6","5","This is more powerful than the regular sensodyne",,,,"","Powerful","https://www.amazon.com/gp/customer-reviews/R3AXSZB0SFCU9C/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079Y7RCZ6","Reviewed in the United States 🇺🇸 on February 26, 2023",""
"United States","🇺🇸","2022-08-13","true","388","B079Y7RCZ6","1","We received the wrong item, with no option to return or replace. We did not receive the flavor “extra fresh” as advertised. Very disappointed!",,,,"","Received wrong item","https://www.amazon.com/gp/customer-reviews/R2YO79YXKQ78QD/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079Y7RCZ6","Reviewed in the United States 🇺🇸 on August 13, 2022",""
"United States","🇺🇸","2018-07-20","true","389","B079Y7RCZ6","5","Works really well for sensitive teeth",,,,"","Five Stars","https://www.amazon.com/gp/customer-reviews/R1VT0HMKO7H5PC/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079Y7RCZ6","Reviewed in the United States 🇺🇸 on July 20, 2018",""
"United States","🇺🇸","2019-02-02","true","390","B079Y7RCZ6","5","great one",,,,"One person found this helpful","Great one","https://www.amazon.com/gp/customer-reviews/RM0ZFRV20YD7U/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079Y7RCZ6","Reviewed in the United States 🇺🇸 on February 2, 2019",""
"United States",,"2019-06-03","true","391","B079Y7RCZ6","3","Doesn't work on my sensitive teeth good product for cavity protection.",,,,"","Okay","https://www.amazon.com/gp/customer-reviews/R3EW4ZLSUDH9KM/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079Y7RCZ6","Reviewed in the United States on June 3, 2019",""
"United States",,"2018-12-30","true","392","B079Y7RCZ6","5","Great product!",,,,"","Product works!","https://www.amazon.com/gp/customer-reviews/R1D6MQ0P28GZ8T/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079Y7RCZ6","Reviewed in the United States on December 30, 2018",""
