"country","countryCode","date","isVerified","position","productAsin","ratingScore","reviewDescription","reviewImages/0","reviewImages/1","reviewImages/2","reviewReaction","reviewTitle","reviewUrl","reviewedIn","variant"
"United States",,"2021-08-01","false","101","B095Z57SV9","4","This toothpaste is thick and rich. It coats my teeth really well. The flavor is minty and fresh. I have sensitive teeth and will continue to use this in hopes that it continues to minimize my sensitivity. I do feel it help keep my teeth clean and brightens them. This is a great bundle deal. Recommended","https://m.media-amazon.com/images/I/81MawmYbAEL._SY88.jpg",,,"One person found this helpful","Good for sensitive teeth","https://www.amazon.com/gp/customer-reviews/R16K0LT9E7S3SD/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z57SV9","Reviewed in the United States on August 1, 2021",""
"United States",,"2021-08-16","false","102","B095Z57SV9","3","This toothpaste has an fresh taste and does not leave a weird aftertaste. My teeth felt clean after use. As far as the claims of this product, I am uncertain. I did find it interesting that the package didn't have the ADA seal. I checked it out on the ADA website and only one variety of Sensodyne has qualified for the seal.",,,,"","OK","https://www.amazon.com/gp/customer-reviews/R2DZUQEY72PYWF/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z57SV9","Reviewed in the United States on August 16, 2021",""
"United States",,"2021-12-06","true","103","B095Z57SV9","4","I have sensitive teeth (mostly from years of grid I while I sleep) so have this a try as a recommendation from my dentist. Overall I like it! Product arrived as described (4 tubes, packaging intact). I do get a little sensitivity/tingling which was a little disappointing but nothing unbearable. Haven’t used long enough to speak to the whitening feature.",,,,"","Arrived as Described, Great Value!","https://www.amazon.com/gp/customer-reviews/RTWVBUEK0NS1U/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z57SV9","Reviewed in the United States on December 6, 2021",""
"United States",,"2022-02-16","true","104","B095Z57SV9","5","Sensodyne really works well for sensitive teeth, and it really seems to help with whitening from day to day stains. But the sensitivity repair is really what makes Sensodyne shine apart from other brands as it's helped both me and my wife a lot.",,,,"","Works great, tastes fresh!","https://www.amazon.com/gp/customer-reviews/R30BZ5V3XL8J0P/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z57SV9","Reviewed in the United States on February 16, 2022",""
"United States",,"2022-03-05","true","105","B095Z57SV9","5","If you like a bit of texture in your tpaste try this one. Teeth Feel smoother like after professional cleaning.",,,,"","Sensodyne's best product","https://www.amazon.com/gp/customer-reviews/R10FG58JQJ1NJH/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z57SV9","Reviewed in the United States on March 5, 2022",""
"United States",,"2022-03-23","true","106","B095Z57SV9","5","I like this product. It works. The dentist recommended it. I’m a return customer.",,,,"","Dentist recommended","https://www.amazon.com/gp/customer-reviews/R148L1SRTFHV8Z/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z57SV9","Reviewed in the United States on March 23, 2022",""
"United States",,"2022-03-12","true","107","B095Z57SV9","5","Sensitive teeth",,,,"","Good for sensitive teeth","https://www.amazon.com/gp/customer-reviews/RUY2I6BE6FCPE/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z57SV9","Reviewed in the United States on March 12, 2022",""
"United States",,"2021-12-31","true","108","B095Z57SV9","5","best toothpaste",,,,"","easy to use","https://www.amazon.com/gp/customer-reviews/R2SZSKJN35Y6B3/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z57SV9","Reviewed in the United States on December 31, 2021",""
"United States",,"2023-01-26","true","109","B095Z57SV9","5","The toothpaste is very good. I have already used it everyday. It is less irritating and has a mild effect.",,,,"","it has a mild effect.","https://www.amazon.com/gp/customer-reviews/R35E3FHRBFCD49/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z57SV9","Reviewed in the United States on January 26, 2023",""
"United States",,"2023-02-19","true","110","B095Z57SV9","5","I was having the worst sensitivity I had in a long time, I literally had to close my mouth and make pressure to it everytime I ate ice cream. I ordered these, and it's all gone now. 10 out of 10.",,,,"3 people found this helpful","No sensitivity & Whiter teeth","https://www.amazon.com/gp/customer-reviews/R1GLX61GR43CVJ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z57SV9","Reviewed in the United States on February 19, 2023",""
"United States",,"2022-04-10","true","31","B095Z57SV9","4","It don't repair but is nice flavour",,,,"One person found this helpful","Great","https://www.amazon.com/gp/customer-reviews/R1DY30MY15ZQOP/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z57SV9","Reviewed in the United States on April 10, 2022",""
"United States",,"2022-03-17","true","32","B095Z57SV9","4","reliable and good tasting product and always (30+ years using) has been.",,,,"","just a damn good product, the least I can say....","https://www.amazon.com/gp/customer-reviews/R2YRKE3W7H0CX1/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z57SV9","Reviewed in the United States on March 17, 2022",""
"United States",,"2022-04-12","true","33","B095Z57SV9","5","I love it it makes my teeth feel very clean and fresh, no sensitivity with this product. I highly recommend it my family members have stocked up on this product as well.",,,,"7 people found this helpful","Love it","https://www.amazon.com/gp/customer-reviews/R3B2JU8RSLABSZ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z57SV9","Reviewed in the United States on April 12, 2022",""
"United States",,"2021-10-16","true","34","B095Z57SV9","4","The photo being shown is for the old toothpaste.  The actual toothpaste and photo have been changed.  I went to the store and found the new toothpaste with the same formula as the old photo.",,,,"5 people found this helpful","Product has changed a bit","https://www.amazon.com/gp/customer-reviews/R2IXRN34GPZZB/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z57SV9","Reviewed in the United States on October 16, 2021",""
"United States",,"2022-01-03","true","35","B095Z57SV9","5","I use it because my dentist recommenced it as an enamel preserving low abrasive toothpaste.  Flavor is neutral which I like.  I like it very much, much more than Colgate which I had used my whole life up to a couple of years ago.  I don't use it for whitening.",,,,"7 people found this helpful","Sensodyne Pronamel saves enamel","https://www.amazon.com/gp/customer-reviews/R2BYT4CUXR28QW/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z57SV9","Reviewed in the United States on January 3, 2022",""
"United States",,"2021-12-23","true","36","B095Z57SV9","4","It is easy to order from Amazon. I know there are other similar products just as good.",,,,"One person found this helpful","I use Sensodyne for better dental hygiene.","https://www.amazon.com/gp/customer-reviews/R2KSHSB9XV0RH9/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z57SV9","Reviewed in the United States on December 23, 2021",""
"United States",,"2022-02-20","true","37","B095Z57SV9","4","👍👍",,,,"","Good taste with effective results","https://www.amazon.com/gp/customer-reviews/R298NYUEAK7WBY/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z57SV9","Reviewed in the United States on February 20, 2022",""
"United States",,"2022-07-16","true","38","B095Z57SV9","5","All as advertised",,,,"","Great value","https://www.amazon.com/gp/customer-reviews/R16W1YYMR008TR/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z57SV9","Reviewed in the United States on July 16, 2022",""
"United States",,"2023-01-26","true","39","B095Z57SV9","2","The flavor isn’t fresh or minty at all. I would say it has a sort of banana or cannabis flavor.",,,,"","Odd flavor","https://www.amazon.com/gp/customer-reviews/RJRI8KEGERBDH/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z57SV9","Reviewed in the United States on January 26, 2023",""
"United States",,"2022-06-04","true","40","B095Z57SV9","5","Is littler expenses but l have too used",,,,"","For me is work very well","https://www.amazon.com/gp/customer-reviews/R2R4CBIVQ8E8AK/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z57SV9","Reviewed in the United States on June 4, 2022",""
"United States",,"2022-12-17","true","21","B095Z57SV9","3","Can get twice the size for the same price at Sam’s club. Will keep them due to my travel schedule.",,,,"","Almost travel size","https://www.amazon.com/gp/customer-reviews/R1TGEHZIREJN7C/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z57SV9","Reviewed in the United States on December 17, 2022",""
"United States",,"2022-10-28","true","22","B095Z57SV9","5","Best price I found for four tubes.",,,,"","Sensodyne, been using it for years.","https://www.amazon.com/gp/customer-reviews/R8IA8IAD0V7EQ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z57SV9","Reviewed in the United States on October 28, 2022",""
"United States",,"2022-05-01","true","23","B095Z57SV9","4","The texture is a bit gritty. It feels like you're at the dentist in the '90s when using this with an electric toothbrush. On a positive note, this toothpaste still gets the job done.",,,,"","Not the same as the original","https://www.amazon.com/gp/customer-reviews/R2382G6FD5WZEQ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z57SV9","Reviewed in the United States on May 1, 2022",""
"United States",,"2022-07-10","true","24","B095Z57SV9","4","For sensitive teeth.",,,,"","Great toothpaste.","https://www.amazon.com/gp/customer-reviews/R34ZPBEY9N33BE/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z57SV9","Reviewed in the United States on July 10, 2022",""
"United States",,"2022-09-08","true","25","B095Z57SV9","5","We have used Sensodyne Toothpaste for many years. It helps my teeth and my wife stays whiter, and gums healthy.",,,,"","Best Toothpaste For Sensitive Teeth","https://www.amazon.com/gp/customer-reviews/R33N4LA7AB2C0Z/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z57SV9","Reviewed in the United States on September 8, 2022",""
"United States",,"2022-08-12","true","26","B095Z57SV9","5","Everything on it was good very satisfied works fantastic I recommend to my friends",,,,"","Works extremely well very satisfying","https://www.amazon.com/gp/customer-reviews/RWZ1ZBDKND5AV/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z57SV9","Reviewed in the United States on August 12, 2022",""
"United States",,"2022-09-09","true","27","B095Z57SV9","5","We love this toothpaste",,,,"","#1","https://www.amazon.com/gp/customer-reviews/R172DAZLL36SGA/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z57SV9","Reviewed in the United States on September 9, 2022",""
"United States",,"2022-06-30","true","28","B095Z57SV9","5","It makes my teeth feel WAY more sensitive.  The original Sensodyne is the best. I’m planning on giving this away and just going to the original",,,,"2 people found this helpful","I hate it","https://www.amazon.com/gp/customer-reviews/R3LOQ497JXIA4H/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z57SV9","Reviewed in the United States on June 30, 2022",""
"United States",,"2023-03-10","true","29","B095Z57SV9","2","Over the past year, this product has magically SHRUNK in size by over a half ounce per tube. It has, however, NOT shrunk in price.",,,,"","Not-so-incredible SHRINKING tube . . .","https://www.amazon.com/gp/customer-reviews/R2FW4SZTTWCP6U/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z57SV9","Reviewed in the United States on March 10, 2023",""
"United States",,"2022-08-20","true","30","B095Z57SV9","5","I love this toothpaste it's a good one.",,,,"","This is a great toothpaste I love it. Thank you.","https://www.amazon.com/gp/customer-reviews/R1XMM6QA3H1T51/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z57SV9","Reviewed in the United States on August 20, 2022",""
"United States",,"2021-08-04","false","81","B095Z57SV9","4","It works well overall. This toothpaste feel and texture is of a little higher quality than most other branded or cheaper kinds of toothpaste. The only problem I have is that the aftertaste is a little synthetic and not very pleasant. I don't really notice any ""repairing"" or ""protective"" effects, but my teeth feel clean and look pretty white!",,,,"","Good quality but it's got a slightly weird aftertaste.","https://www.amazon.com/gp/customer-reviews/R3QS724CVATYTG/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z57SV9","Reviewed in the United States on August 4, 2021",""
"United States",,"2021-10-30","false","82","B095Z57SV9","5","This toothpaste has a much thicker consistency than other Sensodyne toothpastes I’ve used (Pronamel Gentle Whitening and  Pronamel Fresh Breath). It reminds me of the type of toothpaste a dentist uses during a cleaning in clinic with one of those rotating tooth polishing devices. It does, in fact, make my teeth feel nice and polished when used with my sonic toothbrush. The flavor is pleasantly mild and doesn’t numb my tongue like some other formulas I’ve tried. Overall I like it and I don’t have to use very much to clean all of my teeth.",,,,"","Makes my teeth feel polished, mild flavor.","https://www.amazon.com/gp/customer-reviews/R1ZIK9IE879WIZ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z57SV9","Reviewed in the United States on October 30, 2021",""
"United States",,"2021-08-17","false","83","B095Z57SV9","5","Although my teeth are not overly sensitive, my gums are often on the sensitive side and cause me to brush with more caution. I liked that this toothpaste worked to repair damage already done to my teeth as well as protect them from future wear and tear. I am 28years old, so have a long time to still need them! I especially loved that this was a whitening toothpaste as I often need that with the amount of coffee, tea, and juices that I drink. I think the acidity from all the juice I drink has done a number on my teeth which is why the repair aspect is great too. The flavor was as one would expect for a toothpaste and leaves you with fresh breath to start and end your day with. All in all, I would order this again and would recommend it to others to use!",,,,"","Repair, Whiten & Protect","https://www.amazon.com/gp/customer-reviews/RLJ3T8HLXRNL7/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z57SV9","Reviewed in the United States on August 17, 2021",""
"United States",,"2021-08-11","false","84","B095Z57SV9","5","If your teeth are sensitive (think about pain when you eat ice cream, or bite into a hot burger or fries) and your teeth are otherwise healthy - then this will help you drastically. . Words cannot begin to describe the life change this toothpaste has done. I was at a point in my life where I was using a home made solution as I have given up. It has been a week and I have gone from pain simply drinking anything not like warm to having my first ice cold soda. I noticed a difference with existing stains & it preventing new stains. I also loved how long the cleanliness lasted longer than other products & the flavor as well.",,,,"","Protect, Repair and Strengthen","https://www.amazon.com/gp/customer-reviews/RS7F1EH7OA3KE/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z57SV9","Reviewed in the United States on August 11, 2021",""
"United States",,"2021-08-31","false","85","B095Z57SV9","4","I love sensodyne for protecting my teeth, but not so much for whitening, I've seen no change in my teeth color, but still love this toothpaste.",,,,"","No change","https://www.amazon.com/gp/customer-reviews/RYX9KLLES0L8C/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z57SV9","Reviewed in the United States on August 31, 2021",""
"United States",,"2021-08-11","false","86","B095Z57SV9","5","My dental hygienist thinks highly of the Sensodyne brand and recommended it, and it's been one of my preferred brands of toothpaste since I tried it.This Sensodyne ""Repair & Protect"" whitening toothpaste has a pleasant flavor and it's especially good for those with sensitive teeth.  The whitening effect is mild,  but I prefer that anyway since too many abrasives can be bad for tooth enamel.  If you have recessed gums and prefer to avoid whitening toothpastes altogether, the ""Repair & Protect"" line also comes in ""Mint"" and ""Extra Fresh"" flavors that don't claim whitening effects.The current product photo shows the ""Whitening"" variety, but the title says ""Clean & Fresh"" and I received that (so the title is more accurate than the photo).It uses stannous fluoride rather than sodium fluoride. Sodium fluoride is more commonly found in toothpastes but stannous fluoride be better for fighting bacteria and protecting gums.",,,,"","plays well with sensitive teeth, uses stannous fluoride rather than sodium fluoride","https://www.amazon.com/gp/customer-reviews/R1G0YSXOMJDW4Q/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z57SV9","Reviewed in the United States on August 11, 2021",""
"United States",,"2021-07-29","false","87","B095Z57SV9","5","I haven't been able to find anything that works as well as Sensodyne.  If you have sensitivity, this will greatly help.This one is a little different.  It's thicker and grittier than the regular Sensodyne, but it still works well.The flavor is your typical Sensodyne, minty flavor.  It's not offensive or hard to handle in any way.This is one of the best toothpastes you can get if you have sensitive teeth. Certainly worth the money.",,,,"One person found this helpful","Others Just Don't Work As Well","https://www.amazon.com/gp/customer-reviews/RJHQ7GVGZ209D/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z57SV9","Reviewed in the United States on July 29, 2021",""
"United States",,"2021-08-15","false","88","B095Z57SV9","5","We have made the switch to Sensodyne whitening toothpaste with cavity protection a few years back and will never go back to any other brands. I have very sensitive teeth and have tried countless of different store brands and sensodyne is the only brand that really works for me.Not only does it protects against cavity and sensitibity, but it also keeps my teeth very clean and white looking.All in all, this is my favorite toothpaste and it goes without say that it gets a perfect score from me.","https://m.media-amazon.com/images/I/81SPHXGSWjL._SY88.jpg","https://m.media-amazon.com/images/I/81ttJJICVDL._SY88.jpg","https://m.media-amazon.com/images/I/91vYdrs-tpL._SY88.jpg","One person found this helpful","Our go to toothpaste","https://www.amazon.com/gp/customer-reviews/R164KIK20QAPSZ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z57SV9","Reviewed in the United States on August 15, 2021",""
"United States",,"2021-08-13","false","89","B095Z57SV9","5","My dentist recommends this toothpaste to prolong my whitening treatments.The flavor is pleasant.Leaves my teeth feeling clean and defiantly puts an end to ""morning breath"".This formula is meant to repair while protecting sensitive teeth.Do I have sensitive teeth? Nope, but I am over 50 and my teeth have been around a long time. They benefit from the extra repair and protection.Highly recommend this toothpaste, not just for sensitive teeth my whole family uses this formula.",,,,"","Excellent for sensitive teeth to maintain whiting treatment","https://www.amazon.com/gp/customer-reviews/R2O8UH976J8GLH/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z57SV9","Reviewed in the United States on August 13, 2021",""
"United States",,"2021-08-05","false","90","B095Z57SV9","5","My wife has used Sensodyne Whitening toothpaste for many years now.  This 4-pack states it is a new ""formula"" but my wife states she can't tell any difference between this and previous tubes from Sensodyne.  That said, she is still a big fan of this brand and the quality product from them.","https://m.media-amazon.com/images/I/815szn6SupL._SY88.jpg","https://m.media-amazon.com/images/I/81elWfZKVdL._SY88.jpg",,"","Same paste as past formula(s)","https://www.amazon.com/gp/customer-reviews/R15CUVXXGTTBVP/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z57SV9","Reviewed in the United States on August 5, 2021",""
"United States","🇺🇸","2021-08-06","false","91","B095Z57SV9","5","This stuff works.  My wife has ultra sensitive teeth and this, over all other products, works best for her.  She likes the flavor and gets good results with overall cleaning.Recommended.",,,,"","Excellent for sensitive teeth","https://www.amazon.com/gp/customer-reviews/REM5JK2JS2AN/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z57SV9","Reviewed in the United States 🇺🇸 on August 6, 2021",""
"United States","🇺🇸","2021-07-31","false","92","B095Z57SV9","5","We are fans of sensodyne so trying this was a no brainer.  The price is right for us, not off from the ""original"" version or the regular whitening type.  The packaging is great - we had some issues with a different version of sensodyne being very tricky for my RA impacted wrists.  Cap is easy, the tubes contain a good amount, and there is no weird aftertaste or flavor.  This has definitely converted me!",,,,"","Does a great job with sensitive teeth","https://www.amazon.com/gp/customer-reviews/R21VQ5N7X9NEUN/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z57SV9","Reviewed in the United States 🇺🇸 on July 31, 2021",""
"United States","🇺🇸","2021-08-04","false","93","B095Z57SV9","5","Love Sensodyne toothpaste! I alternate between this and the Boka nanohydroxyapatite toothpaste and my teeth are never as sensitive as they used to be. The 4 tubes will last me forever too.",,,,"","Sensodyne remains great!","https://www.amazon.com/gp/customer-reviews/RHVNCLOPZQFBB/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z57SV9","Reviewed in the United States 🇺🇸 on August 4, 2021",""
"United States","🇺🇸","2021-08-10","false","94","B095Z57SV9","5","I've used Sensodyne for decades and now hubby is using it too.If you have sensitivity, this toothpaste works wonders.  Give it a few days and you won't be disappointed.This is the first time we've tried this Repair and Protect formula but it looks and tastes the same as the original.Great Flavor, great protection from a brand we know and trust.  Win. Win. Win.",,,,"","Works Wonders for Sensitivity","https://www.amazon.com/gp/customer-reviews/RFSUZA9Y6APGY/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z57SV9","Reviewed in the United States 🇺🇸 on August 10, 2021",""
"United States","🇺🇸","2021-08-07","false","95","B095Z57SV9","5","One of our family's favorite ones. These give great freshness and almost complete cleanliness while brushing. Nice taste and has good whitening results. It's meant for sensitive teeth. Highly recommended toothpaste.",,,,"","great product","https://www.amazon.com/gp/customer-reviews/RUCEX7EOIMN2J/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z57SV9","Reviewed in the United States 🇺🇸 on August 7, 2021",""
"United States","🇺🇸","2021-08-02","false","96","B095Z57SV9","5","My husband has sensitive teeth, and Sensodyne has always helped with the sensitivity. This has been the only brand he'll willingly use for more than a decade. It must prevent cavities, because in his upper 60s, he's only ever had two cavities.",,,,"","My husband's favorite toothpaste","https://www.amazon.com/gp/customer-reviews/R1HMTGAK7U7E5Z/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z57SV9","Reviewed in the United States 🇺🇸 on August 2, 2021",""
"United States","🇺🇸","2021-08-27","false","97","B095Z57SV9","5","Seems to really help and it's done a great job of cleaning my teeth and making my mouth feel fresh. I've had to have some dental work done recently and started using Sensodyne to help with mouth discomfort. Seems to be working!",,,,"","I think it does make a difference!","https://www.amazon.com/gp/customer-reviews/R3O6ZDDDVRG952/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z57SV9","Reviewed in the United States 🇺🇸 on August 27, 2021",""
"United States","🇺🇸","2021-11-07","false","98","B095Z57SV9","5","This worked perfectly for me and my sensitive teeth. The price is a little high from what I am used to, but it did its job, so for that I give it 5 stars.",,,,"","Excellent product.","https://www.amazon.com/gp/customer-reviews/R1RBJYM6LP1BQP/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z57SV9","Reviewed in the United States 🇺🇸 on November 7, 2021",""
"United States","🇺🇸","2021-08-01","false","99","B095Z57SV9","5","Wonderful toothpaste. Works well for sensitive teeth and the whitening is an added bonus. Good taste and value.",,,,"","Awesome","https://www.amazon.com/gp/customer-reviews/R2NE97LT7PGH1Z/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z57SV9","Reviewed in the United States 🇺🇸 on August 1, 2021",""
"United States","🇺🇸","2022-07-10","false","100","B095Z57SV9","1","I have used Sensodyne products in the past, and i was a very satisfied customer for many years. However, in the last two years, they discontinued some products and started pumping toothpastes saturated with burning mint and menthol.The idea behind of Sensodyne toothpaste was not to rinse after brushing, but the aftertaste was so strong that I had to rinse, and I would still get heartburn even after rinsing well. It's beyond me to understand why they shifted in this direction.",,,,"","Horrible - It Causes Heartburn","https://www.amazon.com/gp/customer-reviews/R1YQ3BV5NK9WXY/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z57SV9","Reviewed in the United States 🇺🇸 on July 10, 2022",""
"United States",,"2021-11-07","true","71","B095Z57SV9","1","This is not the sensodyne that I buy locally. This packaging is different and the consistency of the “paste” is watery.",,,,"","FAKE","https://www.amazon.com/gp/customer-reviews/R17WXJ05NH2ZN5/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z57SV9","Reviewed in the United States on November 7, 2021",""
"United States",,"2021-10-20","true","72","B095Z57SV9","1","This is not a safe product",,,,"","Fake, dangerous","https://www.amazon.com/gp/customer-reviews/RCQNDOCSN4Z7K/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z57SV9","Reviewed in the United States on October 20, 2021",""
