"country","countryCode","date","isVerified","position","productAsin","ratingScore","reviewDescription","reviewImages/0","reviewImages/1","reviewReaction","reviewTitle","reviewUrl","reviewedIn","variant"
"United States",,"2021-07-26","false","127","B095Z5WQWM","5","Enamel strengthener and desensitizer; the way these toothpastes work is by filling in the tiny tubules (microscopic channels)  in the teeth with potassium ions that desensitize the nerve.  So what about ""enamel strengthening"" and ""whitener""  5% potassium nitrate is your desensitizer, and sodium fluoride  is what they mean by ""strengthen enamel) and the ingredient 5% Pentasodium triphosphate is the destainer.So if you had in past to be choosing a sensitive tooth product over whitener.. you can use this to do the entire thing. I like Colgate Optic White but a desensitizer is best when I have a cranky tooth.",,,"5 people found this helpful","A bit of everything you need","https://www.amazon.com/gp/customer-reviews/R1RO503X3363C5/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z5WQWM","Reviewed in the United States on July 26, 2021","Configuration: Toothpaste"
"United States",,"2021-09-14","false","128","B095Z5WQWM","5","My mom uses this because she had really sensitive teeth. This keeps her teeth from being sensitive. It has a nice mint flavor. She hasn't noticed any whitening effect. I recommend.",,,"One person found this helpful","Really helps sensitivity","https://www.amazon.com/gp/customer-reviews/R28LVN0YISN8RJ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z5WQWM","Reviewed in the United States on September 14, 2021","Configuration: Toothpaste"
"United States",,"2021-08-29","false","129","B095Z5WQWM","5","My dentist recommended this brand to help repair the enamel on my teeth since I had been brushing too hard. It slowly whitens my teeth without any sensitivity. After about 2 weeks there was a noticeable difference in teeth whiteness. The taste is fresh and mild.",,,"","My dentist recommended this","https://www.amazon.com/gp/customer-reviews/R2LFM7HIWUJRM8/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z5WQWM","Reviewed in the United States on August 29, 2021","Configuration: Toothpaste"
"United States",,"2021-08-17","false","130","B095Z5WQWM","5","I have used Sensodyne off and on for years. It works at least as well as any other over the counter desensitizing toothpaste, and maybe a little better, although that is difficult to quantify. Unlike other brands, Sensodyne has a removable, screw-off cap.",,,"","Brand of choice for sensitive teeth","https://www.amazon.com/gp/customer-reviews/RNSTGD2CFNAWA/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z5WQWM","Reviewed in the United States on August 17, 2021","Configuration: Toothpaste"
"United States","🇺🇸","2023-02-16","true","11","B095Z5WQWM","5","This toothpaste really works my dentist thinks it's the best.",,,"","Good toothpaste.","https://www.amazon.com/gp/customer-reviews/R3R4VSBY7SAOHL/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z5WQWM","Reviewed in the United States 🇺🇸 on February 16, 2023","Configuration: Toothpaste"
"United States","🇺🇸","2022-12-24","true","12","B095Z5WQWM","5","I really have a war going on with toothpaste, since it seems they only have one flavor MINT, and I truly hate this flavor and have always hated it even as a wee child! I have been using Sensodyne toothpaste since it first hit the market and truly love it (except for the MINT flavor). But this new flavor is not bad, at least it's not ""you know."" As far as the whiter teeth? Not getting that much yet, but hoping for more in the future. Still, this is a bargain and I will buy it again!",,,"2 people found this helpful","Love this flavor! IT""S NOT MINT! I HATE MINT!!!!!!!!","https://www.amazon.com/gp/customer-reviews/R10F4GN5JC5AS7/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z5WQWM","Reviewed in the United States 🇺🇸 on December 24, 2022","Configuration: Toothpaste"
"United States","🇺🇸","2023-03-18","true","13","B095Z5WQWM","3","I very much like this product - although expensive - thought it was worth itso ordered a 4-pack of to have a good supply of . .and just noticed that all tubes are at least ONE THIRD EMPTY!!!Tremendous lack of INTEGRITY on the part of this companyjust happened to see a new tube with nightlight behind & was STUNNEDand am so greatly disappointed!!PS - did contact the company & they gave me full refund - so customer service was Excellent -they DO have INTEGRITY - and hopefully will repair their machine - and adjust it so will give fully filled tubes!","https://m.media-amazon.com/images/I/61BmwHWabyL._SY88.jpg",,"3 people found this helpful","BEWARE!!  TUBES ARE ONE THIRD EMPTY!!","https://www.amazon.com/gp/customer-reviews/R3S3S23Q7WSUG2/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z5WQWM","Reviewed in the United States 🇺🇸 on March 18, 2023","Configuration: Toothpaste"
"United States","🇺🇸","2023-02-17","true","14","B095Z5WQWM","5","Best deal I could find",,,"","Decent price","https://www.amazon.com/gp/customer-reviews/R3JLH5R9JZP4R0/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z5WQWM","Reviewed in the United States 🇺🇸 on February 17, 2023","Configuration: Toothpaste"
"United States","🇺🇸","2023-04-10","true","15","B095Z5WQWM","3","I have been using this a while have not really seen a difference. It’s just like a regular toothpaste to me. I have not seen a real difference in using it.",,,"One person found this helpful","Okay","https://www.amazon.com/gp/customer-reviews/R2VR8SHNXIDN6U/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z5WQWM","Reviewed in the United States 🇺🇸 on April 10, 2023","Configuration: Toothpaste"
"United States","🇺🇸","2022-12-25","true","16","B095Z5WQWM","4","Like the flavor; not too strong. Doesn't leave that film stuff in your mouth like some toothpastes can. Great value.",,,"One person found this helpful","Does What it Says","https://www.amazon.com/gp/customer-reviews/RB5NICA787PJE/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z5WQWM","Reviewed in the United States 🇺🇸 on December 25, 2022","Configuration: Toothpaste"
"United States","🇺🇸","2023-02-03","true","17","B095Z5WQWM","5","This was strongly recommended by our dentist's office.",,,"One person found this helpful","Recommened by our dentist's office","https://www.amazon.com/gp/customer-reviews/RKRWWC64JDF8S/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z5WQWM","Reviewed in the United States 🇺🇸 on February 3, 2023","Configuration: Toothpaste"
"United States","🇺🇸","2023-01-29","true","18","B095Z5WQWM","5","Great toothpaste and great delivery service",,,"One person found this helpful","Great Toothpaste","https://www.amazon.com/gp/customer-reviews/R2HJP4LQH8S1ZH/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z5WQWM","Reviewed in the United States 🇺🇸 on January 29, 2023","Configuration: Toothpaste"
"United States","🇺🇸","2023-01-24","true","19","B095Z5WQWM","5","Has helped my teeth to be stronger..",,,"One person found this helpful","My dentist recommended","https://www.amazon.com/gp/customer-reviews/R2AMJF16S2DSJX/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z5WQWM","Reviewed in the United States 🇺🇸 on January 24, 2023","Configuration: Toothpaste"
"United States","🇺🇸","2023-01-16","true","20","B095Z5WQWM","5","This is really helping my sensitive teeth! My teeth aren't bothered as much by hot or cold foods/drinks",,,"3 people found this helpful","Very helpful","https://www.amazon.com/gp/customer-reviews/R1TXXVF9ATWIEJ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z5WQWM","Reviewed in the United States 🇺🇸 on January 16, 2023","Configuration: Toothpaste"
"United States",,"2021-12-30","false","111","B095Z5WQWM","4","I ordered this to help with some tooth sensitivity.Personally I didn’t notice any difference. What was weird though is that my wife noticed MORE sensitivity with her teeth.The flavor was a little pasty but not bad at all.Overall, I don’t think I would purchase this again.",,,"","I noticed no improvement. My wife’s teeth got more sensitive","https://www.amazon.com/gp/customer-reviews/R23PMXG7O5I0QA/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z5WQWM","Reviewed in the United States on December 30, 2021","Configuration: Toothpaste"
"United States",,"2021-07-27","false","112","B095Z5WQWM","4","After using this toothpaste for a few days now, I can make several very clear observations:1.  The ""whitening,"" if it works, takes longer than a few days.  I've noticed zero difference in before/after pictures.  But that's OK - I don't mind if my teeth are tea stained.2.  I have no idea if my enamel has been repaired.  Maybe it works, maybe it doesn't.  I have no way of telling.3.  It works as well as other Sensodyne products for teeth sensitive to hot, cold, and sweet stuff.  So for me, we have a winner.  And hopefully, in the process, my enamel is getting all fixed up.Sensodyne makes a similar product that's not for the US market (likely because of FDA restrictions) that appears to be the same product, but with something that they marketing team named ""Novamax"" or something like that.  I'm curious what the actual difference there is, and if it's a better but not-yet-or-maybe-ever allowed product for the US market.Overall - a good product, the tubes are kind of small making it more expensive that most other toothpastes (even premium ones), but for sensitive teeth, you can't go wrong!  Makes your mouth and teeth feel sparkly clean, too!",,,"3 people found this helpful","Great stuff so far!","https://www.amazon.com/gp/customer-reviews/R3K0UXGJ8XZZ9M/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z5WQWM","Reviewed in the United States on July 27, 2021","Configuration: Toothpaste"
"United States",,"2021-08-08","false","113","B095Z5WQWM","4","I have to admit that I like this toothpaste more than I thought I would. I've been using it consistently for a week now, and my tooth sensitivity has really decreased. Though it can be a little intense as I'm brushing (almost akin to the feeling you get when swishing something like Listerine), it hasn't caused any sores, irritations, or skin peeling. My teeth also seem to be a little bit whiter - it's not super-noticeable, by any means, but I do see a small change. Additionally, it makes my teeth and mouth, as a whole, feel cleaner and fresher for longer than a lot of the other toothpastes that I've tried.As for the enamel repairing benefits, I can't say that I've noticed anything, but I'm not entirely sure that that's something that one could notice outside of a dental appointment.So, aside from the aforementioned intensity that's not ideal, this is a good toothpaste, and I do recommend it.",,,"","Good Quality Toothpaste","https://www.amazon.com/gp/customer-reviews/R17XYNL1S50P9G/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z5WQWM","Reviewed in the United States on August 8, 2021","Configuration: Toothpaste"
"United States",,"2021-09-19","false","114","B095Z5WQWM","4","I have tooth sensitivity and was pleasantly surprised by the decrease in sensitivity I experienced when biting into cold foods after using this toothpaste for a short period of time. I probably haven't used it long to enough to comment on its whitening capabilities, but it does taste very minty and fresh. This is one of the best flavored toothpastes I've tried. My only issue is the cost. This toothpaste is quite expensive compared to Colgate or Crest, and the tubes are small. I will probably mix in this toothpaste along with my normal toothpaste to keep costs down.",,,"","Expensive, but works well","https://www.amazon.com/gp/customer-reviews/R24MAKXAB80EUO/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z5WQWM","Reviewed in the United States on September 19, 2021","Configuration: Toothpaste"
"United States",,"2021-07-25","false","115","B095Z5WQWM","4","+ For sensitive teeth+ Easy to use tube- Flavour----------------------------------------------I genuinely believed that Sensodyne was tooting their own horn a little much, but was shocked that during my first brush with this toothpaste... I didn't wince in pain. There is a section of teeth that I always had to skim over due to their sensitivity, but that wasn't an issue this time. As I haven't used this product long enough, I can't give an opinion on its whitening effects, but I will update in a month or so - or if there is noticeable change.In regards to the flavour, I'm not a big fan. I can't describe it, but it's... not the best. Compared to other mint products, this one is unusual. Of course, it could just be a ""me"" problem.",,,"","Sensitivity resolved from the first brush... honestly amazed.","https://www.amazon.com/gp/customer-reviews/R1H2ZTNRQOIT6Q/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z5WQWM","Reviewed in the United States on July 25, 2021","Configuration: Toothpaste"
"United States",,"2021-08-11","false","116","B095Z5WQWM","4","The Seneodyne pronamel intensive enamel repaied whitening toothpaste is slightly less foamy than ordinary toothpaste, but I really like that after using it, the teeth and mouth can remain very cool fresh for a while even after drinking coffee, it is very comfortable. I can get rid of bad mouth odor without using mouthwash. After brushing, the teeth are very clean, and they are not very bleed from the gums. The teeth are indeed whiter a lot, and I have studied the ingredients containing titanium dioxide, so this white may be false white. The potassium nitrate is used to effectively reduce gum allergies. This ingredient is a relieving effect and not a cure. After I use it for a while, my gums will still be uncomfortable. The relieved effect may disappear, so I have to apply a little toothpaste on the uncomfortable gums to reduce discomfort. And children under the age of 12 should not use it.",,,"","Fresh flavor and relieved the sensitive gum","https://www.amazon.com/gp/customer-reviews/RZOYNRVS92937/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z5WQWM","Reviewed in the United States on August 11, 2021","Configuration: Toothpaste"
"United States",,"2021-08-13","false","117","B095Z5WQWM","4","SENSODYNE PRONAMEL Intensive Enamel Repair Whitening Arctic Breeze Toothpaste for Enamel Strengthening, 3.4 Oz, Pack of 4Sensitive teeth life saverSensodyne once again shows why they’ve been around for yearsThis toothpaste hits the Mark both taste and help wiseWhile you can’t expect miracles with this toothpaste or any other toothpaste for that matter to reinstate lost enamelThanks to the amount of Fluoride this toothpaste does help repair the damaged enamel that you have leftWhile myself and my husband love the strong mint taste to this toothpaste my teens were not a fan of the strength of the mintAll in all a win for the adults in my home","https://m.media-amazon.com/images/I/71MTee0677L._SY88.jpg","https://m.media-amazon.com/images/I/71YsE9ihDSL._SY88.jpg","One person found this helpful","Love the strong mint flavor","https://www.amazon.com/gp/customer-reviews/R2WLU4ZUO92D9V/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z5WQWM","Reviewed in the United States on August 13, 2021","Configuration: Toothpaste"
"United States",,"2021-10-12","false","118","B095Z5WQWM","5","My dentist recommended this toothpaste to me years ago, and I used it then.  I don't think it had the ability to whiten then.  It seemed to help my sensitive teeth, but eventually I went back to using a whitening toothpaste.My dentist also told me about enamel wear.This seemed like a great choice to handle my sensitive teeth, protect my enamel, and whiten my teeth.  So I decided to try it.It seems to taste better than I remember, but still has that unmistakable taste.My teeth don't feel as clean when I use this toothpaste twice a day, so I use it at night and my regular toothpaste during the day.  I also wish this toothpaste would foam up more.  It doesn't do that at all.Overall, I think it is doing its job.",,,"","Slightly Improved Taste","https://www.amazon.com/gp/customer-reviews/R2GC3A7VF98T1/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z5WQWM","Reviewed in the United States on October 12, 2021","Configuration: Toothpaste"
"United States",,"2021-07-27","false","119","B095Z5WQWM","4","I've been trying different toothpastes to see which one I like the best. This one is more for sensitivity than whitening I would say. This product is good in helping an area become less sensitive but I would say that the whitening capabilities are minimal.Quality/Product:I always enjoyed how Sensodyne toothpaste looked. It doesn't look or feel cheap. It is also pretty good in terms of taste. It's just a slight taste of minty freshness but not too overpowering. Enough for your mouth to feel clean afterwards.Overall, not a bad product and would recommend.",,,"One person found this helpful","Solid Toothpaste","https://www.amazon.com/gp/customer-reviews/RV0WVK8EOCM0C/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z5WQWM","Reviewed in the United States on July 27, 2021","Configuration: Toothpaste"
"United States",,"2021-08-25","false","120","B095Z5WQWM","4","I have used Sensodyne for about a 10 years now and this is a great flavor of their original line. It leaves your mouth feeling ultra fresh for hours after. I had to remove one star due to the very minimal whitening capabilities and the fact that Sensodyne hasn’t considered oral micro biome and made a product that mimics Sensodyne capabilities, but is sensitive to not wipe out your oral terrain.",,,"2 people found this helpful","Super Fresh","https://www.amazon.com/gp/customer-reviews/R1ORB19KL1WIEU/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z5WQWM","Reviewed in the United States on August 25, 2021","Configuration: Toothpaste"
"United States","🇺🇸","2022-02-05","true","71","B095Z5WQWM","5","Great product. Keeps teeth white and lessenned my sensitivity",,,"","Great toothpaste! Lessens sensitivity","https://www.amazon.com/gp/customer-reviews/R2AYZZNSDPKSYU/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z5WQWM","Reviewed in the United States 🇺🇸 on February 5, 2022","Configuration: Toothpaste"
"United States","🇺🇸","2022-03-10","true","72","B095Z5WQWM","5","Todo",,,"","Buen producto","https://www.amazon.com/gp/customer-reviews/R1NP0N9QRTDXCO/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z5WQWM","Reviewed in the United States 🇺🇸 on March 10, 2022","Configuration: Toothpaste"
"United States","🇺🇸","2022-02-03","true","73","B095Z5WQWM","5","Works very well for sensitive teeth",,,"2 people found this helpful","As advertised","https://www.amazon.com/gp/customer-reviews/R3U46LLY44769/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z5WQWM","Reviewed in the United States 🇺🇸 on February 3, 2022","Configuration: Toothpaste"
"United States","🇺🇸","2022-02-15","true","74","B095Z5WQWM","5","I like the product.",,,"","Helps my teeth to  not so sensitive","https://www.amazon.com/gp/customer-reviews/R2FC256C8NXVSC/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z5WQWM","Reviewed in the United States 🇺🇸 on February 15, 2022","Configuration: Toothpaste"
"United States","🇺🇸","2021-10-22","true","75","B095Z5WQWM","5","I will purchase this again. Seems to work well. May take awhile before I notice any real repair on the enamel.😀",,,"4 people found this helpful","Excellent price. Good product.","https://www.amazon.com/gp/customer-reviews/R3V2F5GC3TAO9K/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z5WQWM","Reviewed in the United States 🇺🇸 on October 22, 2021","Configuration: Toothpaste"
"United States","🇺🇸","2022-01-17","true","76","B095Z5WQWM","5","Love it that’s all I have been using",,,"","Great product","https://www.amazon.com/gp/customer-reviews/R3QX91B3XH9L92/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z5WQWM","Reviewed in the United States 🇺🇸 on January 17, 2022","Configuration: Toothpaste"
"United States","🇺🇸","2021-11-07","true","77","B095Z5WQWM","5","Good all around from tooth sensitivity to whitening. A bit pricey and largest size ive found is 3.4oz.",,,"One person found this helpful","Make my teeth less sensitive","https://www.amazon.com/gp/customer-reviews/R3VM5669XVSKHB/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z5WQWM","Reviewed in the United States 🇺🇸 on November 7, 2021","Configuration: Toothpaste"
"United States","🇺🇸","2021-10-19","true","78","B095Z5WQWM","5","It gives me a fresh and crisp breath. They also whitened my teeth without causing any sensitivity or pain.",,,"","Great product!","https://www.amazon.com/gp/customer-reviews/R1HY8RV7WTZAWZ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z5WQWM","Reviewed in the United States 🇺🇸 on October 19, 2021","Configuration: Toothpaste"
"United States","🇺🇸","2021-08-27","true","79","B095Z5WQWM","5","I have exposed gums so my dentist wants me to use a sensitive toothpaste. The whitening factor is a bonus. 😀",,,"One person found this helpful","Sensitivity toothpaste brings white smile","https://www.amazon.com/gp/customer-reviews/R3KEGIMTGROJUE/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z5WQWM","Reviewed in the United States 🇺🇸 on August 27, 2021","Configuration: Toothpaste"
"United States","🇺🇸","2021-12-29","true","80","B095Z5WQWM","5","No negatives.",,,"","Good show!","https://www.amazon.com/gp/customer-reviews/R36JKDKOF5COI2/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z5WQWM","Reviewed in the United States 🇺🇸 on December 29, 2021","Configuration: Toothpaste"
